video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
vcijg0gUXSg,Alex The Analyst,How to use DAX in Power BI | Microsoft Power BI for Beginners,"In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to use DAX in Power BI.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep%20-%20DAX%20Tutorial.xlsx

Favorite Power BI Courses:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:35 Looking at the Data
1:08 Creating a Measure
1:43 DAX - Count
3:30 DAX - SUM
4:43 SUM vs SUMx
10:19 DAX - Date Functions
13:50 DAX - If Statement
14:55 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi tutorial', 'tutorial for power bi', 'power bi', 'power bi tutorial for beginners', 'beginner power bi', 'power bi beginner', 'power bi beginner tutorial', 'what is power bi', 'power bi beginner to expert', 'using dax in power bi', 'power bi dax', 'dax in power bi', 'how to use dax']",2022-07-26T10:30:12Z,24333,737,,43,PT15M44S,hd,false
gCg47n_TlFc,Alex The Analyst,Tech Layoffs and Hiring Freezes | The Great Resignation | Alex The Analyst Show | Episode 23,"We've seen layoffs at top tech firms for the past few months as well as hiring freezes at some of the biggest companies in the world. What is going on and how did we get here? In this episode we will discuss just that as well as what that means for you.


If you want to support the channel consider becoming a patron or buying some merch:
🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst
💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'tech layoffs', 'hiring freezes', 'tech', 'great resignation', 'the great resignation']",2022-07-19T10:30:06Z,21321,617,,126,PT49M14S,hd,false
sW5LoDA1ssM,Alex The Analyst,How to Create and Manage Relationships in Power BI | Microsoft Power BI for Beginners,"In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to manage relationships in Power BI.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep%20-%20Relationship%20Tutorial.xlsx

Favorite Power BI Courses:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:30 Taking a look at the Data
1:29 Loading Data into Power BI
2:02 Auto-Generated Relationships
3:45 Cardinality
4:32 Cross Filter Direction
6:28 Making Relationship Active
6:58 Building Relationships from Scratch
7:58 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi tutorial', 'tutorial for power bi', 'power bi', 'power bi tutorial for beginners', 'beginner power bi', 'power bi beginner', 'power bi beginner tutorial', 'what is power bi', 'power bi beginner to expert', 'Power bi relationships', 'Power bi modeling', 'modeling data in power bi', 'creating relationships in power bi']",2022-07-12T10:30:22Z,28482,750,,33,PT8M36S,hd,false
4nsdARJGzJ0,Alex The Analyst,Machine Learning Specialization on Coursera | Review,"Coursera just released an updated version of their 2012 Machine Learning Course. In this Specialization it builds upon the original course and also teaches everything in Python.
Link to Course: https://bit.ly/3ydliAw

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Machine Learning', 'Machine Learning Python', 'Machine Learning Specialization', 'Machine Learning Coursera', 'Machine Learning Course', 'Best Machine Learning course']",2022-07-05T10:30:01Z,14909,546,,65,PT14M55S,hd,false
_QvQxm4dptI,Alex The Analyst,Meta Marketing Analytics Professional Certificate on Coursera | Review,"Meta's New Marketing Analytics Professional Certificate is the newest in the lineup of certificates from large tech companies. Let's take a look and see if it's worth taking.
Morning Brew Sign Up: https://morningbrewdaily.com/alextheanalyst

Link to Certification: https://bit.ly/3HODeFQ
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Meta', 'Meta Marketing', 'Meta Marketing Analytics', 'Meta marketing course', 'Meta marketing analytics professional certificate', 'Certification by meta', 'Meta Certification', 'Meta Marketing Certification', 'Meta Marketing Analytics Review', 'Meta Marketing Analytics Certification']",2022-06-28T10:30:07Z,23541,690,,103,PT19M6S,hd,false
HX2TabgkzHo,Alex The Analyst,Google's Secret Hiring Platform | Found in the Google Data Analytics Certification,"Google's Secret Hiring Platform (Foobar) is reported to have started in 2014. It can be prompted by searching coding questions in Google or by invitation through (apparently) things like the Google Data Analytics Certification.

Link to Challenge: https://foobar.withgoogle.com/?eid=GoogleCerts#
(*Note: I don't know it this will work for everyone, but try it out and see if you can get access. Good luck!)

Found in the Google Data Analytics Certification Capstone: https://coursera.pxf.io/5bBd62

** This video is partially satire - I don't (fully) believe Google is after me**
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'foobar', 'foobar challenge', 'google hiring platform', 'secret google hiring platform', 'secret hiring platform google', 'google hiring', 'how google hires employees', 'how google hires data']",2022-06-21T10:30:09Z,42539,1606,,143,PT10M12S,hd,false
gP-AxNi6uxo,Alex The Analyst,How to use Power Query in Power BI | Microsoft Power BI for Beginners,"In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to use the Power Query Editor in Power BI.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep%20-%20Power%20Query%20Editor%20Tutorial.xlsx

Favorite Power BI Courses:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:29 Looking at the Data
1:45 Load data into Power Query
2:32 Power Query UI
5:26 Removing Rows
6:17 Changing the Headers
6:49 Changing Data Types
8:00 Removing Rows with ""x"" Value
8:58 Removing Columns
9:25 Pivoting/Unpivoting
12:15 Saving Transformation
12:44 Outro


*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi tutorial', 'tutorial for power bi', 'power bi', 'power bi tutorial for beginners', 'beginner power bi', 'power bi beginner', 'power bi beginner tutorial', 'what is power bi', 'power bi beginner to expert', 'power query', 'power query editor', 'power query editor in power bi', 'power query editor in power bi deskptop', 'how to use power query', 'how to use power query editor in power bi']",2022-06-14T10:30:08Z,40812,1007,,39,PT13M7S,hd,false
KB2CtEDrglY,Alex The Analyst,Automating Crypto Website API Pull Using Python | Data Analyst Project,"In this project we look at automating this API pull as well as cleaning up the data a little bit. Then we create a visualization or two just to be safe.

API Pull Setup Video: https://www.youtube.com/watch?v=2HfSFdPEFRg

GitHub Code: https://github.com/AlexTheAnalyst/PortfolioProjects/blob/main/Automate%20API%20Extraction%20%2B%20Appending%20Data%20%2B%20Extra%20--%20Project.ipynb

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
1:04 Automating the Data Pull 
17:55 Automating Pull into CSV
25:08 Transforming Data
39:21 Visualizing Data
49:22 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'crypto project', 'pulling data from an api', 'how to use an api', 'using api to pull data', 'crypto', 'data analyst project', 'data analyst automation', 'python automation', 'automating data pull in python', 'python automation job', 'python automation crypto']",2022-06-07T10:30:10Z,21633,484,,67,PT51M14S,hd,true
2HfSFdPEFRg,Alex The Analyst,How to use a Public API | Using a Public API with Python,"APIs are extremely useful to know how to use. In this video we walk through what an API is and then we look at how to actually use it.

CoinMarketCap: https://coinmarketcap.com/

CoinMarketCap API: https://coinmarketcap.com/api/

CoinMarketCap API Documentation: https://coinmarketcap.com/api/documentation/v1/

Python Code - GitHub: https://github.com/AlexTheAnalyst/AlexTheAnalyst/blob/master/How%20to%20use%20an%20API%20%2B%20API%20Test%20Notebook%20.ipynb

API FULL PROJECT LINK: https://www.youtube.com/watch?v=KB2CtEDrglY

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
Website: AlexTheAnalyst.com
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:12 What is an API?
1:38 Looking at CoinMarketCap API
4:53 Using an API Key with Python
9:56 API JSON format to Dataframe
12:26 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'how to use an api', 'using an api', 'public api', 'how to use a public api']",2022-05-31T10:30:01Z,13952,610,,53,PT14M1S,hd,false
g0m5sEHPU-s,Alex The Analyst,How to Install Power BI | Building First Visualization | Microsoft Power BI for Beginners,"In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to download Power BI, import our dataset, and create our first visualization.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep.xlsx

Recommended Power BI Courses on Udemy:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
Website: AlexTheAnalyst.com
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
1:10 Download Power BI Desktop
1:52 Import Data
3:12 Intro to Power Query
5:24 Looking at User Interface
7:30 Building First Visualization
12:17 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi tutorial', 'tutorial for power bi', 'power bi', 'power bi tutorial for beginners', 'beginner power bi', 'power bi beginner', 'power bi beginner tutorial', 'what is power bi', 'power bi beginner to expert']",2022-05-24T10:30:06Z,71270,1792,,137,PT12M50S,hd,false
Q7i6zxHVj2Q,Alex The Analyst,MySQL vs Postgresql vs Microsoft SQL Server Management Tools | Which Option is Best?,"There are a lot of different SQL Management Tool options to choose from, but which one is right for you? In this video we take a high level look at the similarities and differences.

MySQL Download: https://www.mysql.com/downloads/
MySQL Workbench Download: https://www.mysql.com/products/workbench/

Postgresql Download: https://www.postgresql.org/download/
Pgadmin 4 Download: https://www.pgadmin.org/download/

SQL Server Download: https://www.microsoft.com/en-us/sql-server/sql-server-downloads
SQL Server Management Studio Download: https://docs.microsoft.com/en-us/sql/ssms/download-sql-server-management-studio-ssms?view=sql-server-ver15
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
Website: AlexTheAnalyst.com
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*

0:00 Intro
1:14 High Level Comparison
3:44 MySQL User Interface and Features
5:43 Microsoft SQL Server User Interface and Features
10:08 Postgresql User Interface and Features
12:55 Overall Thoughts and Recommendations","['Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'mysql', 'postresql', 'sql server', 'Microsoft sql server', 'difference between mysql and postgresql', 'mysql vs postgresql', 'mysql vs postgresql vs sql server', 'mysql vs postgresql vs Microsoft sql server', 'different types of sql', 'best type of sql', 'is mysql good', 'is postgresql good', 'best sql type', 'best version of sql', 'sql types']",2022-05-17T10:30:06Z,76620,1743,,221,PT16M5S,hd,false
ddn-2r1j_OU,Alex The Analyst,Top 3 Tips to Stop Procrastinating to be Successful,"Procrastination is something that I think we all deal with on some level. I used to be the worst procrastinator out there until I really started choosing to implement these steps. I hope this can help someone out there start making huge strides in their career!

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
Website: AlexTheAnalyst.com
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*

0:00 Intro
0:52 #1 Getting Rid of Distractions
1:53 #2 Setting Goals/Having Ambitions
3:23 #3 Creating a Routine/Habits
4:39 Outro","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'how to stop procrastinating', 'data analyst procrastination', 'stop procrastinating', 'how to be successful', 'tips to stop procrastinating']",2022-05-10T10:30:05Z,31392,1619,,152,PT6M40S,hd,false
